comment,이번에 경영 관련 수업 들어볼거야?,2020.7.22 21:10
comment,고민중이야,2020.7.22 21:14
comment,나두 안정했지만 복전은 하려고,2020.7.22 21:10
comment,그럼 이번에 경영 관련 수업 들어?,2020.7.22 21:11
comment,난 경영복전할듯...아님교직이수,2020.7.23 7:56
content,시간표가 진짜 어케 이따구로밖에 안 짜지냐 ㅠ하 짱나,
comment,나도....아오씨,2020.7.22 20:37
content,eas1 발표적은 교수님 누구있으신가용,
comment,제프리조단이요 발표 딱 한번 함,2020.7.22 20:13
comment,키아란 교수 한번도 안함,2020.7.22 20:23
content,지방사는 정시 친구들아..... 다들 친해진 동기 있어??,
comment,솔직히 방학에 학교 모임 있거든? 서울 걍 가려고...,2020.7.22 20:49
comment,모임이 있다는게 신기하네,2020.7.22 21:12
comment,알게 모르게 다들 만나던데,2020.7.22 21:12
comment,지방사는 수시러도 아는동기없음😂,2020.7.22 20:50
comment,인터넷으로만 ..,2020.7.22 20:55
comment,나도 인터넷으로만.. 별로 친하지도 않고ㅠㅠ..,2020.7.22 20:59
content,존역세 장운혁 교수님 시험이나 점수 등등 어때요?,
comment,좋음,2020.7.22 22:54
comment,어떻게요? 발표는 어떤가요?,2020.7.22 23:00
comment,"점수 1학기 기준 점수 퍼줌, 내용이 어려워서 힘들 수 있음, 모둠마다 발제조와 토론조로 나눠서 발표합니다.",2020.7.22 23:04
comment,"그럼 개인 발표는 없고 팀 발표만 있는건가요? 수업 시간에 마이크, 캠 꼭 켜야하나요?",2020.7.22 23:06
comment,"개인 발표는 없었습니다. 캠이랑 마이크 사용안했습니다만 마이크는 발표, 질문 그리고 답변 같이 팀발표에 필요할 때만 사용했습니다.",2020.7.22 23:09
comment,성적은 이럴 시 에이플 준다는 기준이 있었나요?,2020.7.22 23:11
comment,그런 기준은 따로 없었습니다. 하지만 열심히 하신다면 에이플은 거의 확정이라고 생각합니다.,2020.7.22 23:14
comment,"팀발표, 발제문, 에세이 말고 다른 과제가 있나요? 퀴즈 보나요?",2020.7.22 23:15
comment,명작 4개에 대해서 쪽지시험을 봅니다. 그리고 발제문에 대해서 교수님께서 임의로 토론조를 배정해주셔서 발제문에 대해 질문을 합니다. 이외에는 딱히 없었던 것 같네요,2020.7.22 23:17
comment,혹시 조요 수강생들 보고 알아서 정하라고 하나요? 무임승차 방지로 뭘 하라고 하시는게 있으신가요? 많이 질문해서 죄송합니다,2020.7.22 23:19
comment,"저희 수업 때는 원하는 사람까리 같은 조를 할 수 있게 해주셨습니다. 무임승차 방지는 없었지만, 팀발표가 끝난 이후 교수님께서 모두에게 무임승차를 한 사람이 있는지 물어보기 위해 개인 쪽지를 돌리셨습니다.",2020.7.23 2:12
content,실습강의면 대면강의한 다음에 연강이면 어케함? 에반뎅,
content,어드벤처 디자인 1학기 고정이야..? 왜 희망과목 신청이 안되지..??,
comment,2학기 어드벤처는 다 전전꺼일걸,2020.7.22 21:21
comment,근데 왜 안될까... 희망과목이 없다고 뜬다,2020.7.22 21:22
comment,아 전전이야...?? 이상하네 희망과목이 없다는게 무슨말이야?,2020.7.22 21:22
comment,응 전전이야!! 조회가 안돼 아예,2020.7.22 21:23
comment,그 글자사이 띄어쓰기조절해봤어? 어드벤처디자인 어드벤처 디자인 둘중하나만 조회될걸,2020.7.22 21:24
comment,오헐!!! 그러네 고마워 ㅜ최고야,2020.7.22 21:48
content,국가 연구 여러 개 듣고 싶다,
comment,지역연구..? 정말..?,2020.7.22 21:16
comment,인도 했었는데 쌩판 모르는 나라 공부해서 재밌었음ㅋㅋㅋㅋ러시아랑 라틴아메리카도 듣고싶어,2020.7.22 21:18
content,학기글 ㄱㅁㅈ교수님 오때,
comment,삭제된 댓글입니다.,
comment,해야할 일 많아??,2020.7.22 21:50
comment,개좋아,2020.7.22 21:59
content,프로그래밍입문 해보고싶은데 이미 아는 애들한테 발릴거같애서 못하겠음,
comment,ㅇㅁㅈ 교수님?,2020.7.22 21:58
comment,절평아닌가??,2020.7.22 23:13
comment,나 들었는데 노베로 들어도 열심히 하면 충분히 따라갈 수 있어!,2020.7.23 1:58
content,버팍과 시간표 봐 줄 사람~?~?~?~?~?~,
comment,삭제된 댓글입니다.,
comment,새내기니?? 난 새내기야.. 어떻게 보지 오카 링크 보내줄랭?,2020.7.22 22:43
comment,알았숴 잠만 기다료바 쪽지로 보낼귀,2020.7.22 22:46
comment,나나나ㅏㅏㅏ,2020.7.23 0:01
comment,나는 확정났는데 너꺼라도 봐줄깡???,2020.7.23 0:02
comment,헐랭 그래ㅑㅑㅑㅐ 겹치는 거 있나 보자ㅏㅏ,2020.7.23 0:02
comment,알았엉 근제 나 지금 씻으러 와서 좀이떠 링크 보내줄겡!,2020.7.23 0:03
comment,쫗아 난 오픈카톡 아니고 그냥 카톡도 좋아 ㅎㅎ,2020.7.23 0:31
comment,오잉또잉 그럼 쪽지로 이름 보내죠..ㅎㅎ 부끄럽넹,2020.7.23 0:39
comment,오잉또잉 뭐야 귀엽네잉,2020.7.24 3:32
content,1학기 때 17학점들었는데이번에 내가 21학점까지 들을 수 있단 말이양21학점 꽉 채워서 들을 필요 있을까??,
comment,ㄴㄴ 굳이 그럴 필요 없어요 18학점만 들어도 ㄱㅊ,2020.7.22 21:36
comment,죽어너그러다,2020.7.22 21:49
comment,나 1학년 1학기 17 2학기 14 2학년 1학기 21 들었는데 처음에는 갑자기 21 듣는게 좀 힘들었는데 그냥 학기 지내면서 익숙해졌어ㅓ! 나는 복전생이라 21들은건데 개인이 필요없다고 생각하면 굳이 21 다 안들어도 돼!!!,2020.7.23 2:51
content,아 자명 진짜 학교 가서 들어보고 싶은데 별로 가치없나 명상 해보고 싶음,
comment,아 나도 그래서 안들을까 생각중,2020.7.22 21:40
comment,오 후배님들 제발 그냥 지금 들어요 ㅠㅠㅠ,2020.7.22 21:45
comment,일학년 때 듣는 게 좋은가요?,2020.7.22 21:50
comment,혹시 자명 2학년 올라가면 티오 얼마나 나는지 아시나요ㅠㅠㅜ나중되면 못들을까봐 걱정돼요..,2020.7.22 21:51
comment,저도 나중에 들었는데 티오가 정확히 기억은 안나지만 한 번 실패했을 정도로 적어졌어요 ㅠ 일학년때 듣는게 확실히 좋습니다.,2020.7.22 21:53
comment,티오걱정만아니라면 난 솔직히 좋았음 무교인데 힘들때 릴렉스도 하고 시험기간에 졸리면 좀 자고 해서ㅎㅎㅎ,2020.7.22 22:10
content,근데 장터게시판 보면 스타벅스 프리퀀시? 미션? 뭐 그런 얘기 있는데 이게 머야? 프리퀀시가 대체 뭐지,
content,강의 3일동안 몰아듣는거 어떻게생각함? 9시하나있고,
comment,좋쥐,2020.7.22 22:30
content,장터게시판 믿고 물건 사도 되겠지???,
comment,ㅇㄹ,2020.7.22 18:33
content,혹시 휴학하는 사람있어??,
comment,나 방금 신청했다아~~,2020.7.22 18:18
comment,혹시 사유가 뭐야..?,2020.7.22 18:20
comment,나,2020.7.22 19:59
content,아 이번에 다중창 해볼까... 진짜 도박이네,
comment,1학기 때 성공했는데 어케 될지 몰라서 못쓰겠음ㅋㅋ,2020.7.22 18:25
comment,몇개 열어서 했어??,2020.7.22 18:25
comment,전체 다 함 8개 틀고 함 ㅋㅋㅋㅋㅋㅋ,2020.7.22 18:26
comment,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 혹시 창 조그맣게 해서 신청 버튼만 보이게 줄세워서했어?,2020.7.22 18:27
comment,ㅇㅇ맞음ㅋㅋㅋㅋㅋ,2020.7.22 18:50
comment,난 3개까지 해봄 근데 희망강의에 담았으면 할필요없는데. 그냥 따다닥 클릭하면됨,2020.7.22 18:26
comment,희망강의 담아도 신청하고 좀 기다렸다가 완료된다음에 다음꺼 누를수있는거 아니야?? 나 잘 몰라ㅠㅠ,2020.7.22 18:27
comment,그렇게 해봐ㅋㅋㅋㅋㅋ하나밖에 신청못할듯,2020.7.23 1:11
content,같이 화금 ㅇㅊㅎ교수님 문예세 들읍시다 폐강될까봐 무섭네요.....,
comment,ㅆㅂ개인정 그리 나쁘진 않은거 같더만.. 제발ㅠㅠ 나 경쟁률 쎈거 너무 싫어서 이거 할겅데 폐강이면 진짜 에바야,2020.7.22 21:14
comment,폐강 경험자로서 진짜 눈물이 난다 ........ 열다섯 담아도 될락말락에... 다섯? 실패한 사람들 다 여기로 빠지길 바랍니다......,2020.7.23 2:13
content,"영문학과 새내기들앙,,,, 너네 전공 몇개 들어? 난 1개 듣는데 2개 들어야하나? 선배님들은 1개로 충분하다고 하시던데",
comment,삭제된 댓글입니다.,
comment,나도 번역학입문이랑 일반 교양 2개 더 들으려고ㅎ! 혹시 영문과 sw 과목 자율입문사물 들어도 되는 것 맞지?,2020.7.22 19:27
comment,나도 영문과인데 자율사물 1학기 때 들었어!,2020.7.22 19:33
comment,아하 고마워! 그럼 2학기에도 들어도 되겠지?,2020.7.22 19:37
comment,대부분 1학기 때 영문입 듣고 2학기 번역학입문 듣지 않아??? 1개씩!,2020.7.22 19:32
comment,혹시 일반교양 뭐 들을거야??,2020.7.22 19:35
comment,난 통역기초 들으려는데...어려울라나ㅠ,2020.7.23 7:56
content,나삶나비 2학년때 들어도 되나요?,
comment,1학년때 듣는게좋아용,2020.7.22 18:36
comment,2학년은 수강인원 제한있나요?ㅠ,2020.7.22 19:51
comment,나삶나비는 2학년이 마지노선임 eas는 무조건 1학년때 끝내고 ㅇㅇ,2020.7.22 19:44
comment,네 감사합니다,2020.7.22 19:51
content,무슨 학과 권장)이라고 된 과목도 들으면 안되는 건가...?,
comment,권장은 말그대로 권장이고 '전용'은 해당 학과만 들을 수 있는거,2020.7.22 18:44
comment,아 감사합니다!!,2020.7.22 18:45
content,그 외국어 있잖아 일본어나 중국어! 이런 거는 그냥 듣고 싶으면 듣는 건가?,
comment,삭제된 댓글입니다.,
comment,아 나는 이과대라서! 문과대는 필수구나,2020.7.22 18:46
comment,사과대도 6학점 필수얌 너네 학문기초 들어야 하나 확인해봐,2020.7.22 18:51
comment,"우리도 학문기초 있긴 한데 사과대는 학문기초외국어영역으로 6학점 필순데 우리는 그냥 학문기초로만 되어 있고 12~18학점이다,,더 찾아봐야게ㅛ어",2020.7.22 19:00
comment,ㅇㅇ 학문기초 외국어6학점 아무거나,2020.7.22 19:53
content,왜 시간표 짜면서 종강이 벌써 마려운거지...,
comment,방학이 아닌 느낌이랄까,2020.7.22 18:50
comment,ㅋㅋㅋㅋㅋㅋㅋㅋ 왜 그래도 싸강이라 시간은 후딱 갈듯,2020.7.22 20:21
content,학점 잘주니까 2학기 군대안가는게 이득인거야? 주변사람들은 다 이럴때 군대나 갔다오라는디..,
comment,난 그래서 추가모집넣음 칼복학 가능한걸루,2020.7.22 19:03
comment,뭥소리여,2020.7.22 19:25
comment,지금 절평 개꿀ㅇ니까 미뤄,2020.7.22 19:25
comment,ㄴㄴ절평 누릴거 최대한 누리고 가셈,2020.7.22 19:28
comment,군대 가는게 이득이지..,2020.7.22 19:35
comment,나라면 안감 절평이닌까,2020.7.22 20:38
content,학기글 ㄱㅁㅈ 교수님 어때???,
content,실글 ㄱㅇㄱ 교수님 어때요?,
content,실험 다 대면일까ㅠ 서울 올라가야되는데,
content,EAS 20명 이하면 다 대면인가요 ?,
comment,교바교!,2020.7.22 20:54
content,법대 1학년들 이번에 전공 몇개 듣냐,
comment,3개,2020.7.22 19:18
comment,ㅋㅋㅋㅋㅋㅋㅋ 아 개 이모티콘 이었음? 개웃기네 뭐뭐 듣냐 기본권 행정법 형법?,2020.7.22 19:18
comment,형법 기본권 물권법,2020.7.22 19:19
comment,오옹.. 그렇구낭 기본권 형법 ㄴㄱㄴㄱ들음?,2020.7.22 19:20
comment,나두 세개,2020.7.22 20:11
comment,혻 물권법론 듣니?,2020.7.22 20:12
comment,응 물권법 행정법 형법,2020.7.22 20:12
comment,물권법 에타 강평에 검색해도 안 나오는데 어케 보는지 아니? ㅠㅠ,2020.7.22 20:13
comment,물권법 새로오신 교수님 아냐?,2020.7.22 21:00
comment,그 김은영 교수님? 물권법은 그럼 이 교수님밖에 없는겨?,2020.7.22 21:00
comment,아마도..?,2020.7.22 21:01
comment,아하....ㅇㅋㅇㅋ ㄱㅅㄱㅅ,2020.7.22 21:02
content,eas 배일렌교수님 왜 안 들음? 제발 배일렌해최고의교수님,
comment,나 고민중인데 어때...,2020.7.22 19:31
comment,개 좋아 나랑 조별과제했던 애들도 갓배일렌외치고다님,2020.7.22 19:35
comment,과제 많아??,2020.7.22 19:36
comment,살짝 많은편ㅇㅇ 근데 그 과제가 수업 하나 대체맥락에서 나온거라 2학기때는 덜할거같음,2020.7.22 19:38
comment,중간 기말은 어떤 걸로 했어..??,2020.7.22 19:41
comment,교수님이 eclass에 시험지 올려주심 -> 다운받아서 답안작성후 땡시 땡땡분까지 교수님 이멜로 보내기 오픈북이라 서치 피피티참고 다 가능 교수님도 시험칠때 참고할거 전날에 다운받아놓으세요~ 해주심 가끔 한국말하시는거 너무 귀여우심,2020.7.22 19:43
comment,팀 발표때는 발표하는 팀만 캠키고 발표하는 거고 나머지 다른 사람들은 캠끄고 보기만 해?,2020.7.22 19:48
comment,ㅇㅇㅇㅇㅇㅇ 딱 자기팀 발표때만 킴,2020.7.22 19:48
comment,"발표할 때 대본보면 안돼,,??",2020.7.22 20:14
comment,너무 대본보는 티 나게 안 하면 됨,2020.7.22 20:15
comment,아 오케이! 그리고 혹시 과제 간단한 것보다는 어려운 게 많아..? 과제가 많은 건 아는데 어떤 과제인지 감이 안와서!!,2020.7.22 20:16
comment,과제하면서 시간이 좀 많이 든적은 있어도 어렵단 생각은 한 번도 안 해봄,2020.7.22 20:18
comment,"진짜 미안한데 혹시 과제 내용 예시로 몇 개정도 알려줄 수 있을까,, 이번에 과제 많은 과목 많이들어서ㅜㅜ",2020.7.22 20:48
comment,기말 작문에 자신이 너무 없어 😢😢😢😢,2020.7.22 19:33
comment,교수님이 미리 시험 문제 어디서 나올지 짚어주시기때문에 준비가능임,2020.7.22 19:35
comment,아징짜??? eas2 강평에는 기말고사가 작문이었대서 !! 연습하면 늘려나? 갑자기 끌린다 ㅠㅠ,2020.7.22 19:36
comment,나 a+인데 기말고사는 나도 시간 촉박했어 그치만 ㄹㅇ 오픈북이라 파파고도움 받기도 10가능이고 미리 나올만한 문장 준비해갈 수도 있음,2020.7.22 19:37
comment,캠 키셔??,2020.7.22 19:39
comment,ㄴㄴ 첫수업에 교수님이 샤이피플 많다고 농담하면서 캠 안켜도된다고하심,2020.7.22 19:39
comment,그럼 한번도 안키는거지?? 담은 인원 많던데 도전해본다ㅠㅠ,2020.7.22 19:41
comment,조별발표때 딱한번킴,2020.7.22 19:41
comment,삭제된 댓글입니다.,
comment,앗아앗,2020.7.22 19:43
comment,프렉티스 데이에 정확히 뭐하는건지 알려ㅕ줄수있어?ㅠㅠ 내가 이해를 잘 못한거같아서,2020.7.22 19:44
comment,프렉티스데이? 모의시험 말하는 거같은데 걍 하라는 대로 하면 됨 ㄹㅌ,2020.7.22 19:49
comment,오늘 ppt에서 그룹마다 15분 단위로 쪼개서 나눈거..! 오디오랑 비디오 체크하는 거라던데 그냥 평소처럼 그룹마다 웹엑스 방 만들어서 확인하는거야??,2020.7.22 19:57
comment,나..는..just..1학기 수강생일뿐.. 오늘 ppt안 봄..,2020.7.22 20:04
comment,삭제된 댓글입니다.,
comment,과제대체라 과제가 많은것..ㅎㅎ 그나마 주에 수업 하나 있는 것도 할 거 다 하면 개빨리 끝내주심,2020.7.22 20:04
comment,이런 글 쓰고다니지마라ㅠㅠ 내가 찜했다,2020.7.22 21:59
comment,그니꼐,2020.7.22 22:37
content,발표 별로 안해도 되는 eas2 교수님 있어?? s2얌! 영어 너무 자신 없어서 최대한 발표 안하고 싶어ㅜ 막 즉흥적으로 대답하고 이런거..,
comment,닥배일렌,2020.7.22 19:29
comment,오호 수업스타일이랑 과제랑 시험 어떻게 하는지 물어봐도 될깡,2020.7.22 19:30
comment,"시험 오픈북 교수님이 이클에 셤지 올려주시고 작성해서 몇시 몇분까지 교수님 메일로 보내명 끝 발표 조별발표로 딱한번 그 이외의 수업참여점수는 걍 수업때 교수님이 질문하시는거 채팅창으로 대답 열심히하면 딸 수 있음 수업 피피티로 진행하시고 피피티 매번 수업전or직후에 이클에 빠릿빠릿올려주셔서 자습 개편함 피피티에 내용 다있음 과제는 처음엔 오픈카톡에 동영상 올리는 거였는데 교수님이 그거 애들이 극혐하는 거 알아차리시고 음성파일 듣고 문제풀기, 피피티 이런걸로 바뀜",2020.7.22 19:34
comment,자세한 댓글 진짜 고마워ㅜㅠ!!,2020.7.22 19:37
comment,삭제된 댓글입니다.,
comment,수업 스타일이랑 과제 시럼 어떻게 진행하시는지 물어봐도 될까ㅜㅠㅠ,2020.7.22 19:33
comment,중간고사 프리토킹이면 교수님이랑 1대1일로 대화하는 거야?!,2020.7.22 19:38
comment,자세한 댓글 고마워!!!,2020.7.22 19:40
comment,"네가 s2인 건 행운이야,,알렉스를 들을 수 있다뉘 ㅜㅠㅠ",2020.7.22 19:34
content,강의 비고에 bmc개설 이건 뭐야??,
comment,말그대로 바시대에서 열리는 강의요,2020.7.22 19:28
comment,바시대에서 개설됨. 싸강이라 들어도 문제는 없지만 바시대분들을 위해 남겨두자..,2020.7.22 19:28
comment,바시대학생들은 서울캠 강의 안 듣나요??,2020.7.22 19:41
comment,들을수 있음 ;;,2020.7.22 21:18
comment,들을 수 있다는건 계절 아니에요?,2020.7.22 21:26
comment,일산캠,2020.7.22 19:34
content,"eas 교수님 1,2 같은 사람으로 해도 되나요??",
comment,"네, 상관 없어요!",2020.7.22 19:31
comment,넵!,2020.7.22 19:45
comment,이렇게 많이 하는 편인가요??,2020.7.22 19:46
comment,1때 좋았으면 그러겠죠,2020.7.22 21:39
content,최대 21학점 듣는게 4.0 이상부터잖아 근데 이게 패스논패스로 바꿔서 평균이 4.0 이상된 사람들도 포함되는건가?,
comment,ㅇㅇ 그런가봄,2020.7.22 19:36
comment,이상이면 4도 포함?,2020.7.22 20:19
comment,ㅇㅇ4.0포함인거로 알구있어,2020.7.22 20:20
comment,아니지않음??,2020.7.22 21:10
content,SW는 1학년 밖에 못들어요...? 저 지금 하나도 안들었는데 2학기때 2개들어야하나요..?,
comment,아뇨,2020.7.22 16:30
comment,졸업전까지만 임,2020.7.22 18:38
comment,졸업전까지 두개임,2020.7.22 18:38
content,아- 시간표 머리 쓰기 싫다~~,
content,다들 세미나 뭐 들을거야??,
comment,지자세? 아님 경사세?,2020.7.22 16:30
comment,문예세,2020.7.22 16:32
comment,지자세,2020.7.22 16:33
comment,지자세,2020.7.22 16:35
comment,지자세,2020.7.22 16:42
comment,자기세,2020.7.22 16:46
comment,문예세 아님 경사세,2020.7.22 16:50
comment,경사세,2020.7.22 16:52
comment,자기세,2020.7.22 19:07
content,이번에 싸강+절대이긴 하지만 그래도 글쓰기랑 세미나 둘 다 듣는 건 힘들 것 같아서....ㅜ 하나만 듣는다면 뭘 듣는게 더 이득일 것 같아ㅜㅜ....??뭐가 더 힘드려나,
comment,세미나!,2020.7.22 16:33
comment,앗 그래....?!원래 학기제한 때문에 글쓰기 들을려다가 세미나 강의평가 보니까 다시 흔들리고 있어....윽,2020.7.22 16:35
comment,세미나는 빨리 치우는게 이득인 것 같아ㅠㅠ 문예세 들어!! 저번학기에 들엇는데 괜찮앗엉,2020.7.22 16:37
comment,둘 다 들어... 안 빡세 진짜로,2020.7.22 17:01
content,저 유드림스에 희망강의 신청가능 학점이 27학점으로 나오는데 27학점 수강할 수 있단 건가요?,
comment,아니요 담아놓기만 가능,2020.7.22 16:33
comment,감사합니다 너무 많아서 놀랐네요,2020.7.22 16:34
comment,희망 강의 신청은 최대 24학점 까지로 알고있어요,2020.7.22 16:43
comment,근데 저도 27학점으로 나오는데 24학점만 담을 수 있는 건가요..??,2020.7.23 10:37
comment,"‘희망강의 신청가능학점’이랑 ‘수강신청 가능학점’이랑 서로 다릅니다! 그리고 ‘희망강의 신청가능학점’이 27학점인 경우 최대 27학점까지 희망강의신청하실 수 있고, 24학점인 경우 최대 24학점까지 희망강의신청하실 수 있습니다!",2020.7.23 12:18
content,희망강의 신청이 그냥 내일부터 금요일까지 내가들을수업 신청해놓으면 되는거야? 장바구니 같은 개념이니까 선착순으로 담아 놓는거 아니지? 인원수 제한 없이 다 담는 거고?,
comment,어,2020.7.22 17:04
content,"유드림스 로그인 창 안떠서 지웠다가 다시 깔려고 했는데 깔리지도 않네,,스트레스,,ㅈㅈ",
comment,오 나도 그럼 ㅋㅋ,2020.7.22 18:25
content,글쓰기 세미나 같이 듣는거 힘들어? 시간표 짜놨는데 밑에 둘중 하나 선택한다는 글이 있어서...,
comment,1학기때 같이 들었는데 괜찮았어,2020.7.22 16:47
comment,과제 부담스럽진 않았어?,2020.7.22 16:49
comment,"글쓰기는 과제 별로 없었고, 세미나도 팀플 없으니까 괜찮더라",2020.7.22 16:50
comment,같이 들어야겠다ㅋㅋ 고마워!,2020.7.22 16:51
comment,삭제된 댓글입니다.,
comment,그치그치ㅠㅠ,2020.7.22 16:49
comment,ㄴㄴ생각보다 괜찮,2020.7.22 16:50
comment,응 걍 같이 들으려고!,2020.7.22 16:52
comment,힘든데 괜찮아 ㅎ...,2020.7.22 16:51
comment,헉스... 많이 힘들었어?,2020.7.22 16:52
comment,교수님이 중요할 듯 일단 글쓰기 세미나니까 굵직한 과제들이 끊이지 않아서 힘들었음 근데 다들 그렇게 들어 빨리 끝내버려,2020.7.22 16:54
comment,글쓰기 세미나 eas 다같이 들었는데 ㄱㅊ 과제 부담 없었어,2020.7.22 16:51
comment,고마워 나도 걍 두개 같이 들으려고!!,2020.7.22 16:52
content,경사세 구ㅇㅈ교수님 괜찮아??ㅠㅜ,
comment,난 좋았어 피드백도 엄청 꼼꼼하게 잘 해주시고!,2020.7.22 16:53
comment,좋아!!,2020.7.22 16:57
comment,완전 좋아,2020.7.22 20:24
content,발표 없는 글쓰기 수업은 없을까요? 발표를 너무 싫어해서,
comment,원래 대면일 땐 다른 사람 글 읽어보고 서로 얘기하고 팀플도 하고 그러는데 비대면이라 발표 하나 하고 다 개인 과제였엉... 눈 딱 감고 한번 햐 애들 비대면이라 제대로 귀기울여 듣는애도 별로 없어,2020.7.22 17:03
comment,강평 다 훑어봐봐,2020.7.22 17:04
comment,ㅇㅇㅈ교수님 캠 안켜서 개이득 그리고 싸강이라 질문하는 사람들 말고 아~무~도 관심 없으니까 그냥 한번 연습하고 하는데 좋은 듯 (나 역시 다른 사람들 발표 안들었음ㅋㅋ),2020.7.22 17:20
comment,근데 ㅇㅇㅈ교수님 발표해야 학점 받을 수 있음.. 지원해서 하는 비평발표랑 자기 발표랑..질문이랑 ..,2020.7.22 18:00
content,bmc강의 들어도 되겠지?? 나삶나비야,
comment,굳이 바시대 거를? 나삶나비 강의 널널하지 않아?,2020.7.22 17:28
comment,공강 이틀만드려다보니... 근데 들어도 되는거지?,2020.7.22 17:33
comment,들어도 되는데 지금 바시대 애들이 제발 듣지 말아달라고 하고 있음 바시대는 공교가 거의 안 열리는데 서울캠 수업도 못 들어서,2020.7.22 17:37
comment,나도 들으려했는데 어제 난리나서 걍 뺌 ㅋㅋ 나중에 학과보고 미움사면 어똑하나싶어서 ㅋㅋㅋ,2020.7.22 17:37
comment,ㅋㅋㅋㅋㅋㅋㅋ 아... 이해했어 고마워,2020.7.22 17:45
content,와 eas1 크레이그블리스교수님 수업 경쟁률무냐..,
comment,안돼 ㅠㅠㅠ,2020.7.22 19:10
content,사과댄데 지역연구 중 하나 들으면 미래위험사회와안전 안들어도되는거 맞죵?,
comment,넹,2020.7.22 17:32
comment,감사합니다~~~,2020.7.22 17:33
comment,넵 21세기 시민 과목도 포함이에요!,2020.7.22 17:36
comment,앗 그럼 21세기 시민(민주주의와 시장경제) 들었는데 지역연구나 미래위험 둘다 안들어도되는건가요? 지역연구는 듣는게 맞죠?0?,2020.7.22 17:39
comment,"둘 다 수강 안 하셔도 괜찮아요 그래서 저도 1학기 때 21세기 시민(지구, 환경, 공생) 들어서 이번에 지역연구나 미래위험 과목 1도 신청 안 했어요!",2020.7.22 17:41
comment,와 친절한 답변 감사합니다!!🥺 완전 도움됐어요!!😊,2020.7.22 17:42
comment,헐 진짜요? 괜히 지역연구 들을 뻔 했네..,2020.7.24 11:42
content,학기글 들은사람들 어땠어?? 실글이나 자표글이 더 쉬워보이기는 하는데 시간표가 학기글밖에 안돼서ㅠㅠ,
comment,내가 들은 교수님은 쉬웠어,2020.7.22 17:40
comment,어떤 교수님이었어?ㅠㅜ도와주라,2020.7.22 17:41
comment,쪽지보낼게:),2020.7.22 17:42
comment,혹시 괜찮으면 나도 알려줄 수 있을까????!,2020.7.22 17:46
comment,"나두 알려줘,,,",2020.7.22 18:48
comment,학기글 ㅇㅇㄱ 교수님이면 무조권 ㄱ 빛 그자체,2020.7.22 17:48
comment,고마워!!,2020.7.22 17:53
comment,난 ㅇㅇㅈ 교수님인데 넘 힘들었어,2020.7.22 18:19
comment,학기글 ㄱㅁㅈ 교수님 꿀강,2020.7.22 18:52
content,경영학과 전필 1학년 때 다 들어야 되는 건 아니죠?,
comment,웬만하면 1학년거는 1학년때 다 들으세요.. 2학년부터 티오 엄청 적어짐,2020.7.22 17:42
comment,1학년거라고 딱히 정해져잇는게 없는데 뭐예요...?!?,2020.7.22 18:37
comment,학업이수 가이드 보시면 있어요 1학년 전필 3갠가 4갠가 그렇습니다,2020.7.22 19:25
content,3학점이 남는데 학문기초 수업을 들을까요 일반교양을 들을까요,
comment,전,2020.7.22 17:42
comment,학기,2020.7.22 17:45
content,"어떤사람운 공교 미리미리 끝내라 하고 어떤사람은 나중에 5전공 6전공 한다 그러고 ,, 어느장단에 맞춰야하지 적당히 섞기엔 1학년 전공이 넘 적ㅇㅓ ㅠ",
content,법대인데 1학기에 지연 들었는데 2학기에 시민 어쩌구 안 들어도 되는건가요,
content,"자아와명상 1,2 이번학기에 다 들으려고 하는데 같은 교수님에 연강인거 어떻게 생각함ㅋㅋㅋㅋㅋㅋㅋㅋ",
comment,개꿀일듯 웹엑스 안나가고,2020.7.22 17:47
comment,어짜피 학생많아수 기억도 못함,2020.7.22 17:48
comment,ㅋㅋㅋㅋ개웃기네,2020.7.22 18:26
content,바시대 미적분 ㄱㄷㅎ 교수님 수업 1학기 때도 없었어?,
comment,ㄴㄴ 목욜 4-7시 수업 있었어,2020.7.23 0:17
content,나 아직 시간표 안짰는데.... 얼른 해야겠다,
comment,난 내일 할거니까 걱정마..ㅎ,2020.7.22 15:18
content,희망강의 신청은 그냥 희망강의목록에 담아두고 끝이야?,
comment,ㅇㅇ그러고 나중에 그 리스트 그대로 신청날 쭉 클릭하면 되는거,2020.7.22 15:23
comment,뜨는 순서를 조정할순 없나요??,2020.7.22 15:23
comment,조정가능한지는 잘 모르겠지만 그냥 다중창 하고 원하는 순서대로 창 배치하면 됨,2020.7.22 15:26
comment,다중창해도 렉안걸리나요?ㅠ저번엔 그냥 했어서,2020.7.22 15:27
comment,저는 아직 한번도 렉걸리거나 튕긴 적은 없어요,2020.7.22 15:29
content,사람이랑 친해지는 방법 뭐 이런게있는거야?난 그냥 자연스럽게 친해지는 거 추구하는 편이라 친해지면 그만 아니면 아닌 편인데 사람들 많은 공간에서는 말 잘 안하고 그런 스타일이라 급걱정이네,
comment,적 극 성,2020.7.22 15:49
comment,나도 낯오지게 가려서 안친한사람들이랑 있으면 입이 잘 안떨어져ㅜ걱정이다 증말~,2020.7.22 15:51
content,공교다듣고 2학점이 남으면 뭐듣는게 좋을까요??,
comment,일교ㅡ들어,2020.7.22 15:42
comment,넵,2020.7.22 16:01
